raw_log,environment,level,service_name,module,error_code,affected_users_count,frequency_last_24h,days_since_release,is_payment_related,is_auth_related,is_db_error,is_timeout,is_rate_limit,is_oom,is_exception,is_failed,has_customer_impact,has_workaround,sla_breach_risk,is_crash,customer_tier,repeat_count_same_pattern,high_priority
2026-04-15T10:04:28Z ERROR frontend-service Checkout button not responding for browser=safari env=prod vip tenant impacted all users impacted post-deploy regression,prod,ERROR,frontend-service,ui,UNKNOWN,925,11,1,1,0,0,0,0,0,0,0,1,0,0,0,enterprise,93,1
2026-04-15T10:05:35Z WARN checkout-service Checkout request rejected for user=2485 error=RATE_LIMIT env=prod post-deploy regression checkout impacted,prod,WARN,checkout-service,payments,RATE_LIMIT,225,1,1,1,0,0,0,1,0,0,1,1,0,0,0,pro,17,1
2026-04-15T10:06:42Z ERROR ui-service Frontend exception during checkout env=prod repeated spike after deploy,prod,ERROR,ui-service,ui,UNKNOWN,275,61,1,1,0,0,0,0,0,1,0,1,0,0,0,pro,65,1
2026-04-15T10:07:49Z WARN frontend-service Checkout button not responding for browser=safari env=prod urgent sev1 enterprise customer affected,prod,WARN,frontend-service,ui,UNKNOWN,375,1,21,1,0,0,0,0,0,0,0,1,0,1,0,enterprise,93,1
2026-04-15T10:08:56Z ERROR reporting-service Scheduled export failed tenant=tenant-8 error=EXPORT_TIMEOUT env=staging customer complaint opened single request failure,staging,ERROR,reporting-service,reporting,EXPORT_TIMEOUT,75,46,21,0,0,0,1,0,0,0,1,1,0,0,0,free,23,1
2026-04-15T10:09:03Z WARN search-service Search query failed user=2489 error=SEARCH_TIMEOUT env=prod customer complaint opened enterprise customer affected,prod,WARN,search-service,search,SEARCH_TIMEOUT,255,36,21,0,0,0,1,0,0,0,1,1,0,0,0,enterprise,77,1
2026-04-15T10:10:10Z ERROR checkout-service Checkout request rejected for user=2490 error=PAYMENT_GATEWAY_DOWN env=staging sla breach risk vip tenant impacted exception raised,staging,ERROR,checkout-service,payments,PAYMENT_GATEWAY_DOWN,345,11,21,1,0,0,0,0,0,1,1,1,0,1,0,enterprise,17,1
2026-04-15T10:11:17Z WARN auth-service Login failed for user=2491 reason=DB_TIMEOUT env=dev enterprise customer affected repeated spike after deploy customer complaint opened exception raised,dev,WARN,auth-service,auth,DB_TIMEOUT,235,86,1,0,1,1,1,0,0,1,1,1,0,0,0,enterprise,4,1
2026-04-15T10:12:24Z INFO payment-service Charge failed order_id=10492 user=2492 error=CARD_TOKEN_ERROR env=prod all users impacted vip tenant impacted repeated spike after deploy checkout impacted,prod,INFO,payment-service,payments,CARD_TOKEN_ERROR,875,66,1,1,1,0,0,0,0,0,1,1,0,0,0,enterprise,16,1
2026-04-15T10:13:31Z FATAL checkout-service Checkout request rejected for user=2493 error=PAYMENT_GATEWAY_DOWN env=staging urgent sev1 vip tenant impacted crash detected exception raised,staging,FATAL,checkout-service,payments,PAYMENT_GATEWAY_DOWN,415,31,21,1,0,0,0,0,0,1,1,1,0,1,1,enterprise,17,1
2026-04-15T10:14:38Z WARN search-service Search query failed user=2494 error=SEARCH_TIMEOUT env=dev manual retry possible customer complaint opened,dev,WARN,search-service,search,SEARCH_TIMEOUT,5,36,21,0,0,0,1,0,0,0,1,1,0,0,0,free,25,0
2026-04-15T10:15:45Z ERROR integrations-service Partner webhook failed partner=tenant-15 error=PARTNER_API_DOWN env=prod urgent sev1 single request failure exception raised,prod,ERROR,integrations-service,integrations,PARTNER_API_DOWN,155,26,21,0,0,0,0,0,0,1,1,0,0,1,0,pro,73,1
2026-04-15T10:16:52Z ERROR payment-service Charge failed order_id=10496 user=2496 error=RATE_LIMIT env=prod fallback available workaround enterprise customer affected post-deploy regression checkout impacted,prod,ERROR,payment-service,payments,RATE_LIMIT,425,26,1,1,0,0,0,1,0,0,1,1,1,0,0,enterprise,22,1
2026-04-15T10:17:59Z ERROR integrations-service Partner webhook failed partner=tenant-17 error=PARTNER_API_DOWN env=prod repeated spike after deploy exception raised,prod,ERROR,integrations-service,integrations,PARTNER_API_DOWN,155,76,1,0,0,0,0,0,0,1,1,0,0,0,0,pro,73,1
2026-04-15T10:18:06Z ERROR checkout-service Checkout request rejected for user=2498 error=PAYMENT_GATEWAY_DOWN env=prod urgent sev1 manual retry possible fallback available workaround checkout impacted exception raised,prod,ERROR,checkout-service,payments,PAYMENT_GATEWAY_DOWN,275,11,21,1,0,0,0,0,0,1,1,1,1,1,0,pro,16,1
2026-04-15T10:19:13Z FATAL integrations-service Partner webhook failed partner=tenant-19 error=PARTNER_API_DOWN env=prod vip tenant impacted sla breach risk crash detected exception raised,prod,FATAL,integrations-service,integrations,PARTNER_API_DOWN,375,46,21,0,0,0,0,0,0,1,1,0,0,1,1,enterprise,73,1
2026-04-15T10:20:20Z WARN frontend-service Checkout button not responding for browser=safari env=prod enterprise customer affected post-deploy regression sla breach risk,prod,WARN,frontend-service,ui,UNKNOWN,375,1,1,1,0,0,0,0,0,0,0,1,0,1,0,enterprise,93,1
2026-04-15T10:21:27Z ERROR frontend-service Checkout button not responding for browser=safari env=prod all users impacted post-deploy regression,prod,ERROR,frontend-service,ui,UNKNOWN,775,11,1,1,0,0,0,0,0,0,0,1,0,0,0,pro,93,1
2026-04-15T10:22:34Z ERROR notification-service SMTP timeout for customer=2502 env=prod post-deploy regression urgent sev1 repeated spike after deploy,prod,ERROR,notification-service,notifications,UNKNOWN,155,81,1,0,0,0,1,0,0,0,0,1,0,1,0,pro,138,1
2026-04-15T10:23:41Z ERROR search-service Search query failed user=2503 error=INDEX_UNAVAILABLE env=dev single request failure enterprise customer affected all users impacted,dev,ERROR,search-service,search,INDEX_UNAVAILABLE,705,26,21,0,0,0,0,0,0,0,1,1,0,0,0,enterprise,29,1
2026-04-15T10:24:48Z ERROR integrations-service Partner webhook failed partner=tenant-24 error=WEBHOOK_TIMEOUT env=prod fallback available workaround enterprise customer affected manual retry possible,prod,ERROR,integrations-service,integrations,WEBHOOK_TIMEOUT,305,46,21,0,0,0,1,0,0,0,1,1,1,0,0,enterprise,72,1
2026-04-15T10:25:55Z WARN search-service Search query failed user=2505 error=INDEX_UNAVAILABLE env=staging repeated spike after deploy,staging,WARN,search-service,search,INDEX_UNAVAILABLE,25,66,1,0,0,0,0,0,0,0,1,1,0,0,0,free,26,0
2026-04-15T10:26:02Z ERROR notification-service SMTP timeout for customer=2506 env=prod all users impacted,prod,ERROR,notification-service,notifications,UNKNOWN,655,31,21,0,0,0,1,0,0,0,0,1,0,0,0,pro,138,1
2026-04-15T10:27:09Z FATAL frontend-service Checkout button not responding for browser=safari env=dev customer complaint opened fallback available workaround sla breach risk crash detected,dev,FATAL,frontend-service,ui,UNKNOWN,245,31,21,1,0,0,0,0,0,0,0,1,1,1,1,free,26,1
2026-04-15T10:28:16Z ERROR frontend-service Checkout button not responding for browser=safari env=prod post-deploy regression all users impacted,prod,ERROR,frontend-service,ui,UNKNOWN,775,11,1,1,0,0,0,0,0,0,0,1,0,0,0,pro,93,1
2026-04-15T10:29:23Z ERROR frontend-service Checkout button not responding for browser=safari env=dev every request failing post-deploy regression,dev,ERROR,frontend-service,ui,UNKNOWN,175,111,1,1,0,0,0,0,0,0,0,1,0,0,0,free,26,1
2026-04-15T10:30:30Z WARN identity-service Session validation failed for user=2510 reason=TOKEN_EXPIRED env=staging all users impacted repeated spike after deploy every request failing,staging,WARN,identity-service,auth,TOKEN_EXPIRED,525,166,1,0,1,0,0,0,0,0,1,1,0,0,0,free,11,1
2026-04-15T10:31:37Z FATAL auth-service Login failed for user=2511 reason=SESSION_INVALID env=prod manual retry possible crash detected,prod,FATAL,auth-service,auth,SESSION_INVALID,305,46,21,0,1,0,0,0,0,0,1,1,0,0,1,pro,12,1
2026-04-15T10:32:44Z WARN identity-service Session validation failed for user=2512 reason=OUT_OF_MEMORY env=dev sla breach risk customer complaint opened enterprise customer affected exception raised,dev,WARN,identity-service,auth,OUT_OF_MEMORY,155,16,21,0,1,0,0,0,0,1,1,1,0,1,0,enterprise,8,1
2026-04-15T10:33:51Z ERROR integrations-service Partner webhook failed partner=tenant-33 error=WEBHOOK_TIMEOUT env=staging every request failing urgent sev1,staging,ERROR,integrations-service,integrations,WEBHOOK_TIMEOUT,75,146,21,0,0,0,1,0,0,0,1,0,0,1,0,free,47,1
2026-04-15T10:34:58Z FATAL reporting-service Scheduled export failed tenant=tenant-34 error=EXPORT_TIMEOUT env=prod fallback available workaround crash detected,prod,FATAL,reporting-service,reporting,EXPORT_TIMEOUT,225,66,21,0,0,0,1,0,0,0,1,0,1,0,1,pro,68,1
2026-04-15T10:35:05Z FATAL auth-service Login failed for user=2515 reason=TOKEN_EXPIRED env=staging all users impacted crash detected,staging,FATAL,auth-service,auth,TOKEN_EXPIRED,725,46,21,0,1,0,0,0,0,0,1,1,0,0,1,free,12,1
2026-04-15T10:36:12Z WARN notification-service SMTP timeout for customer=2516 env=dev post-deploy regression,dev,WARN,notification-service,notifications,UNKNOWN,5,21,1,0,0,0,1,0,0,0,0,1,0,0,0,free,54,1
2026-04-15T10:37:19Z ERROR ui-service Frontend exception during checkout env=prod urgent sev1 manual retry possible,prod,ERROR,ui-service,ui,UNKNOWN,275,11,21,1,0,0,0,0,0,1,0,1,0,1,0,pro,65,1
2026-04-15T10:38:26Z WARN search-service Search query failed user=2518 error=SEARCH_TIMEOUT env=prod manual retry possible repeated spike after deploy every request failing,prod,WARN,search-service,search,SEARCH_TIMEOUT,105,186,1,0,0,0,1,0,0,0,1,1,0,0,0,pro,77,1
2026-04-15T10:39:33Z INFO search-service Search query failed user=2519 error=INDEX_UNAVAILABLE env=dev all users impacted,dev,INFO,search-service,search,INDEX_UNAVAILABLE,505,16,21,0,0,0,0,0,0,0,1,1,0,0,0,free,29,0
2026-04-15T10:40:40Z WARN frontend-service Checkout button not responding for browser=safari env=prod post-deploy regression enterprise customer affected vip tenant impacted,prod,WARN,frontend-service,ui,UNKNOWN,375,1,1,1,0,0,0,0,0,0,0,1,0,0,0,enterprise,93,1
2026-04-15T10:41:47Z ERROR checkout-service Checkout request rejected for user=2521 error=CARD_TOKEN_ERROR env=prod all users impacted checkout impacted,prod,ERROR,checkout-service,payments,CARD_TOKEN_ERROR,775,11,21,1,1,0,0,0,0,0,1,1,0,0,0,pro,17,1
2026-04-15T10:42:54Z ERROR notification-service SMTP timeout for customer=2522 env=prod urgent sev1,prod,ERROR,notification-service,notifications,UNKNOWN,155,31,21,0,0,0,1,0,0,0,0,1,0,1,0,pro,138,1
2026-04-15T10:43:01Z INFO auth-service Login failed for user=2523 reason=OUT_OF_MEMORY env=prod every request failing exception raised,prod,INFO,auth-service,auth,OUT_OF_MEMORY,185,116,21,0,1,0,0,0,0,1,1,1,0,0,0,pro,23,1
2026-04-15T10:44:08Z FATAL frontend-service Checkout button not responding for browser=safari env=prod urgent sev1 manual retry possible post-deploy regression crash detected,prod,FATAL,frontend-service,ui,UNKNOWN,345,31,1,1,0,0,0,0,0,0,0,1,0,1,1,pro,93,1
2026-04-15T10:45:15Z ERROR reporting-service Scheduled export failed tenant=tenant-5 error=DB_TIMEOUT env=prod vip tenant impacted single request failure post-deploy regression exception raised,prod,ERROR,reporting-service,reporting,DB_TIMEOUT,305,46,1,0,0,1,1,0,0,1,1,0,0,0,0,enterprise,53,1
2026-04-15T10:46:22Z ERROR checkout-service Checkout request rejected for user=2526 error=DB_TIMEOUT env=dev manual retry possible exception raised,dev,ERROR,checkout-service,payments,DB_TIMEOUT,175,31,21,1,0,1,1,0,0,1,1,1,0,0,0,free,6,1
2026-04-15T10:47:29Z ERROR notification-service SMTP timeout for customer=2527 env=prod manual retry possible,prod,ERROR,notification-service,notifications,UNKNOWN,155,31,21,0,0,0,1,0,0,0,0,1,0,0,0,pro,138,1
2026-04-15T10:48:36Z WARN identity-service Session validation failed for user=2528 reason=TOKEN_EXPIRED env=staging customer complaint opened post-deploy regression,staging,WARN,identity-service,auth,TOKEN_EXPIRED,25,16,1,0,1,0,0,0,0,0,1,1,0,0,0,free,11,0
2026-04-15T10:49:43Z WARN auth-service Login failed for user=2529 reason=OUT_OF_MEMORY env=prod single request failure exception raised,prod,WARN,auth-service,auth,OUT_OF_MEMORY,185,16,21,0,1,0,0,0,0,1,1,1,0,0,0,pro,23,1
2026-04-15T10:50:50Z ERROR auth-service Login failed for user=2530 reason=SESSION_INVALID env=prod sla breach risk single request failure post-deploy regression,prod,ERROR,auth-service,auth,SESSION_INVALID,235,26,1,0,1,0,0,0,0,0,1,1,0,1,0,pro,12,1
2026-04-15T10:51:57Z INFO search-service Search query failed user=2531 error=SEARCH_TIMEOUT env=dev manual retry possible all users impacted urgent sev1,dev,INFO,search-service,search,SEARCH_TIMEOUT,505,36,21,0,0,0,1,0,0,0,1,1,0,1,0,free,25,0
2026-04-15T10:52:04Z WARN reporting-service Scheduled export failed tenant=tenant-12 error=DB_TIMEOUT env=staging every request failing single request failure fallback available workaround exception raised,staging,WARN,reporting-service,reporting,DB_TIMEOUT,25,136,21,0,0,1,1,0,0,1,1,0,1,0,0,free,31,0
2026-04-15T10:53:11Z ERROR frontend-service Checkout button not responding for browser=safari env=prod all users impacted,prod,ERROR,frontend-service,ui,UNKNOWN,775,11,21,1,0,0,0,0,0,0,0,1,0,0,0,pro,93,1
2026-04-15T10:54:18Z WARN reporting-service Scheduled export failed tenant=tenant-14 error=EXPORT_TIMEOUT env=staging customer complaint opened enterprise customer affected vip tenant impacted,staging,WARN,reporting-service,reporting,EXPORT_TIMEOUT,175,36,21,0,0,0,1,0,0,0,1,1,0,0,0,enterprise,23,1
2026-04-15T10:55:25Z INFO auth-service Login failed for user=2535 reason=DB_TIMEOUT env=prod sla breach risk repeated spike after deploy exception raised,prod,INFO,auth-service,auth,DB_TIMEOUT,185,86,1,0,1,1,1,0,0,1,1,1,0,1,0,pro,17,1
2026-04-15T10:56:32Z FATAL reporting-service Scheduled export failed tenant=tenant-16 error=DB_TIMEOUT env=prod every request failing crash detected exception raised,prod,FATAL,reporting-service,reporting,DB_TIMEOUT,225,166,21,0,0,1,1,0,0,1,1,0,0,0,1,pro,53,1
2026-04-15T10:57:39Z FATAL reporting-service Scheduled export failed tenant=tenant-17 error=DB_TIMEOUT env=prod enterprise customer affected urgent sev1 every request failing crash detected exception raised,prod,FATAL,reporting-service,reporting,DB_TIMEOUT,375,166,21,0,0,1,1,0,0,1,1,1,0,1,1,enterprise,53,1
2026-04-15T10:58:46Z ERROR auth-service Login failed for user=2538 reason=TOKEN_EXPIRED env=dev sla breach risk post-deploy regression fallback available workaround,dev,ERROR,auth-service,auth,TOKEN_EXPIRED,135,26,1,0,1,0,0,0,0,0,1,1,1,1,0,free,7,1
2026-04-15T10:59:53Z ERROR notification-service SMTP timeout for customer=2539 env=staging post-deploy regression all users impacted,staging,ERROR,notification-service,notifications,UNKNOWN,575,31,1,0,0,0,1,0,0,0,0,1,0,0,0,free,74,1
2026-04-15T10:00:00Z ERROR reporting-service Scheduled export failed tenant=tenant-20 error=EXPORT_TIMEOUT env=staging urgent sev1 fallback available workaround,staging,ERROR,reporting-service,reporting,EXPORT_TIMEOUT,75,46,21,0,0,0,1,0,0,0,1,0,1,1,0,free,23,1
2026-04-15T10:01:07Z WARN notification-service SMTP timeout for customer=2541 env=staging enterprise customer affected customer complaint opened,staging,WARN,notification-service,notifications,UNKNOWN,175,21,21,0,0,0,1,0,0,0,0,1,0,0,0,enterprise,74,1
2026-04-15T10:02:14Z ERROR notification-service SMTP timeout for customer=2542 env=prod urgent sev1,prod,ERROR,notification-service,notifications,UNKNOWN,155,31,21,0,0,0,1,0,0,0,0,1,0,1,0,pro,138,1
2026-04-15T10:03:21Z FATAL search-service Search query failed user=2543 error=SEARCH_TIMEOUT env=staging customer complaint opened single request failure crash detected,staging,FATAL,search-service,search,SEARCH_TIMEOUT,145,66,21,0,0,0,1,0,0,0,1,1,0,0,1,free,18,1
2026-04-15T10:04:28Z ERROR identity-service Session validation failed for user=2544 reason=DB_TIMEOUT env=prod all users impacted repeated spike after deploy exception raised,prod,ERROR,identity-service,auth,DB_TIMEOUT,655,96,1,0,1,1,1,0,0,1,1,1,0,0,0,pro,22,1
2026-04-15T10:05:35Z WARN payment-service Charge failed order_id=10545 user=2545 error=RATE_LIMIT env=prod post-deploy regression repeated spike after deploy checkout impacted,prod,WARN,payment-service,payments,RATE_LIMIT,225,66,1,1,0,0,0,1,0,0,1,1,0,0,0,pro,22,1
2026-04-15T10:06:42Z ERROR auth-service Login failed for user=2546 reason=TOKEN_EXPIRED env=staging sla breach risk,staging,ERROR,auth-service,auth,TOKEN_EXPIRED,155,26,21,0,1,0,0,0,0,0,1,1,0,1,0,free,12,1
2026-04-15T10:07:49Z WARN auth-service Login failed for user=2547 reason=TOKEN_EXPIRED env=prod fallback available workaround,prod,WARN,auth-service,auth,TOKEN_EXPIRED,185,16,21,0,1,0,0,0,0,0,1,1,1,0,0,pro,25,0
2026-04-15T10:08:56Z WARN search-service Search query failed user=2548 error=INDEX_UNAVAILABLE env=prod vip tenant impacted,prod,WARN,search-service,search,INDEX_UNAVAILABLE,255,16,21,0,0,0,0,0,0,0,1,1,0,0,0,enterprise,70,1
2026-04-15T10:09:03Z ERROR search-service Search query failed user=2549 error=INDEX_UNAVAILABLE env=prod all users impacted,prod,ERROR,search-service,search,INDEX_UNAVAILABLE,655,26,21,0,0,0,0,0,0,0,1,1,0,0,0,pro,70,1
2026-04-15T10:10:10Z WARN search-service Search query failed user=2550 error=SEARCH_TIMEOUT env=dev vip tenant impacted all users impacted customer complaint opened,dev,WARN,search-service,search,SEARCH_TIMEOUT,655,36,21,0,0,0,1,0,0,0,1,1,0,0,0,enterprise,25,0
2026-04-15T10:11:17Z FATAL ui-service Frontend exception during checkout env=staging fallback available workaround crash detected,staging,FATAL,ui-service,ui,UNKNOWN,265,31,21,1,0,0,0,0,0,1,0,1,1,0,1,free,27,1
2026-04-15T10:12:24Z ERROR integrations-service Partner webhook failed partner=tenant-32 error=PARTNER_API_DOWN env=prod fallback available workaround vip tenant impacted exception raised,prod,ERROR,integrations-service,integrations,PARTNER_API_DOWN,305,26,21,0,0,0,0,0,0,1,1,0,1,0,0,enterprise,73,1
2026-04-15T10:13:31Z FATAL integrations-service Partner webhook failed partner=tenant-33 error=WEBHOOK_TIMEOUT env=prod customer complaint opened single request failure crash detected,prod,FATAL,integrations-service,integrations,WEBHOOK_TIMEOUT,225,66,21,0,0,0,1,0,0,0,1,1,0,0,1,pro,72,1
2026-04-15T10:14:38Z FATAL integrations-service Partner webhook failed partner=tenant-34 error=WEBHOOK_TIMEOUT env=prod post-deploy regression every request failing crash detected,prod,FATAL,integrations-service,integrations,WEBHOOK_TIMEOUT,225,166,1,0,0,0,1,0,0,0,1,0,0,0,1,pro,72,1
2026-04-15T10:15:45Z ERROR auth-service Login failed for user=2555 reason=TOKEN_EXPIRED env=prod vip tenant impacted,prod,ERROR,auth-service,auth,TOKEN_EXPIRED,385,26,21,0,1,0,0,0,0,0,1,1,0,0,0,enterprise,25,1
2026-04-15T10:16:52Z INFO notification-service SMTP timeout for customer=2556 env=dev every request failing,dev,INFO,notification-service,notifications,UNKNOWN,5,121,21,0,0,0,1,0,0,0,0,1,0,0,0,free,54,0
2026-04-15T10:17:59Z WARN notification-service SMTP timeout for customer=2557 env=prod every request failing,prod,WARN,notification-service,notifications,UNKNOWN,105,121,21,0,0,0,1,0,0,0,0,1,0,0,0,pro,138,1
